Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
18.529,,499.00,888.00,92.00,9.84,-9.00,164.41,2.00,772.00,620.00,70.00
18.578,,499.00,888.00,92.00,8.40,-0.52,178.40,2.00,772.00,620.00,70.00
18.629,,499.00,885.00,92.00,9.54,-7.12,170.12,2.00,772.00,620.00,70.00
18.679,,499.00,883.00,92.00,9.96,-11.57,169.56,2.00,772.00,620.00,70.00
18.727,,499.00,879.00,92.00,9.83,-9.27,164.95,2.00,772.00,620.00,70.00
18.776,,499.00,876.00,93.00,9.75,-11.08,168.18,2.00,772.00,620.00,70.00
18.827,,499.00,873.00,92.00,8.86,-5.46,165.44,2.00,772.00,620.00,70.00
18.877,,500.00,865.00,92.00,8.33,-4.37,161.46,2.00,772.00,620.00,70.00
18.925,,501.00,859.00,92.00,9.83,-9.45,162.97,2.00,772.00,620.00,70.00
18.975,,500.00,853.00,93.00,7.85,6.85,-177.12,2.00,772.00,620.00,70.00
19.025,,495.00,836.00,94.00,12.42,-21.74,164.21,2.00,772.00,620.00,70.00
19.074,,491.00,825.00,94.00,13.14,-14.29,156.44,2.00,772.00,620.00,70.00
19.123,,487.00,813.00,101.00,15.80,-26.67,156.85,2.00,772.00,620.00,70.00
19.758,,395.00,489.00,98.00,18.68,9.77,-172.76,2.00,772.00,620.00,70.00
19.854,,398.00,472.00,95.00,17.45,-12.30,165.47,2.00,772.00,620.00,70.00
19.903,,399.00,461.00,95.00,16.08,-6.88,165.34,2.00,772.00,620.00,70.00
19.954,,400.00,458.00,95.00,15.76,-6.12,169.28,2.00,772.00,620.00,70.00
20.003,,401.00,457.00,96.00,15.76,-4.59,165.70,2.00,772.00,620.00,70.00
20.052,,401.00,458.00,96.00,16.20,-4.95,167.69,2.00,772.00,620.00,70.00
20.101,,401.00,461.00,97.00,15.91,-6.43,163.44,2.00,772.00,620.00,70.00
20.151,,399.00,463.00,100.00,16.79,-1.70,158.84,2.00,772.00,620.00,70.00
20.203,,399.00,469.00,96.00,16.22,-4.94,167.64,2.00,772.00,620.00,70.00
20.253,,398.00,471.00,95.00,16.08,-7.42,167.22,2.00,772.00,620.00,70.00
20.303,,397.00,476.00,96.00,16.78,-7.44,166.95,2.00,772.00,620.00,70.00
20.348,,396.00,477.00,94.00,16.66,-6.70,171.25,2.00,772.00,620.00,70.00
20.410,,396.00,478.00,95.00,16.01,-10.17,-165.40,2.00,772.00,620.00,70.00
20.458,,396.00,478.00,96.00,16.50,-5.92,165.85,2.00,772.00,620.00,70.00
20.505,,394.00,479.00,94.00,16.66,-6.79,171.16,2.00,772.00,620.00,70.00
20.553,,394.00,479.00,95.00,16.07,-7.22,166.78,2.00,772.00,620.00,70.00
20.603,,394.00,481.00,94.00,16.63,-6.14,170.87,2.00,772.00,620.00,70.00
20.653,,394.00,484.00,94.00,16.67,-6.80,170.93,2.00,772.00,620.00,70.00
20.698,,395.00,487.00,96.00,16.52,-5.94,165.47,2.00,772.00,620.00,70.00
20.748,,396.00,492.00,95.00,17.18,-9.88,165.29,2.00,772.00,620.00,70.00
20.797,,397.00,509.00,98.00,19.02,7.23,-165.77,2.00,772.00,620.00,70.00
21.433,,407.00,754.00,102.00,21.55,-28.86,159.62,2.00,772.00,620.00,70.00
21.482,,409.00,767.00,102.00,22.72,-28.25,156.78,2.00,772.00,620.00,70.00
21.536,,411.00,779.00,99.00,21.28,-24.19,157.71,2.00,772.00,620.00,70.00
21.607,,414.00,803.00,96.00,15.43,11.04,-177.22,2.00,772.00,620.00,70.00
21.658,,416.00,823.00,96.00,18.76,-22.10,164.84,2.00,772.00,620.00,70.00
21.708,,416.00,831.00,95.00,19.23,-19.77,161.70,2.00,772.00,620.00,70.00
21.757,,419.00,848.00,95.00,14.98,10.03,-179.12,2.00,772.00,620.00,70.00
21.807,,420.00,857.00,92.00,17.26,-16.57,165.88,2.00,772.00,620.00,70.00
21.857,,421.00,865.00,91.00,16.85,-12.38,165.27,2.00,772.00,620.00,70.00
21.908,,422.00,879.00,92.00,18.27,-18.47,162.42,2.00,772.00,620.00,70.00
21.959,,424.00,892.00,90.00,15.87,-13.18,166.08,2.00,772.00,620.00,70.00
22.010,,425.00,898.00,90.00,16.49,-10.60,163.19,2.00,772.00,620.00,70.00
22.061,,426.00,904.00,90.00,17.08,-15.06,164.61,2.00,772.00,620.00,70.00
23.882,,369.00,900.00,91.00,21.80,-8.82,-176.18,2.00,772.00,620.00,70.00
23.931,,367.00,892.00,90.00,21.84,-11.36,169.87,2.00,772.00,620.00,70.00
23.980,,363.00,882.00,90.00,22.32,-8.23,179.46,2.00,772.00,620.00,70.00
24.029,,359.00,870.00,93.00,21.95,-13.29,-177.36,2.00,772.00,620.00,70.00
24.076,,354.00,851.00,93.00,26.18,-20.82,159.17,2.00,772.00,620.00,70.00
24.123,,354.00,845.00,94.00,25.42,-25.67,163.77,2.00,772.00,620.00,70.00
24.172,,350.00,826.00,93.00,19.93,9.07,177.87,2.00,772.00,620.00,70.00
24.221,,348.00,817.00,93.00,20.52,7.18,-178.72,2.00,772.00,620.00,70.00
24.269,,344.00,801.00,94.00,24.53,-19.55,161.99,2.00,772.00,620.00,70.00
24.317,,343.00,791.00,93.00,24.04,-12.96,160.53,2.00,772.00,620.00,70.00
24.365,,342.00,778.00,94.00,23.05,-13.48,161.90,2.00,772.00,620.00,70.00
24.413,,343.00,773.00,94.00,22.97,-12.76,165.77,2.00,772.00,620.00,70.00
24.461,,342.00,767.00,94.00,22.52,-11.25,163.29,2.00,772.00,620.00,70.00
24.508,,344.00,758.00,94.00,22.76,-12.07,166.10,2.00,772.00,620.00,70.00
24.555,,345.00,754.00,94.00,22.06,-8.82,163.55,2.00,772.00,620.00,70.00
24.602,,348.00,749.00,94.00,22.93,-12.58,167.70,2.00,772.00,620.00,70.00
24.651,,349.00,747.00,96.00,21.53,-3.85,-175.36,2.00,772.00,620.00,70.00
24.700,,351.00,747.00,96.00,21.48,-6.41,-174.50,2.00,772.00,620.00,70.00
24.750,,352.00,748.00,96.00,21.55,-4.55,-175.07,2.00,772.00,620.00,70.00
24.794,,353.00,749.00,96.00,21.53,-6.84,160.98,2.00,772.00,620.00,70.00
24.853,,355.00,754.00,95.00,21.91,-10.73,163.87,2.00,772.00,620.00,70.00
24.943,,362.00,766.00,100.00,23.15,-9.81,-159.91,2.00,772.00,620.00,70.00
25.036,,375.00,786.00,98.00,21.59,-10.80,-162.50,2.00,772.00,620.00,70.00
25.084,,385.00,803.00,98.00,21.13,-6.51,-163.64,2.00,772.00,620.00,70.00
25.135,,394.00,820.00,95.00,18.35,-7.14,-172.15,2.00,772.00,620.00,70.00
