Time (s),Marker ID,X (mm),Y (mm),Z (mm),Yaw (deg),Pitch (deg),Roll (deg)
83.222,0,56.91,-57.92,389.25,19.61,21.45,-175.27
83.274,0,54.33,-59.82,389.46,18.52,21.02,-174.62
83.326,0,50.88,-62.66,389.21,17.00,18.31,-173.44
83.378,0,48.35,-64.42,389.73,15.95,17.46,-172.52
83.431,0,45.43,-66.86,387.12,14.93,18.52,-172.10
83.483,0,42.23,-68.37,385.85,13.90,17.18,-171.82
83.535,0,39.30,-69.18,383.66,14.13,19.26,-171.45
83.586,0,37.93,-68.44,381.32,14.57,22.83,-171.14
83.640,0,38.09,-67.80,380.62,14.84,22.70,-170.07
83.693,0,38.80,-67.66,381.14,15.32,23.73,-172.04
83.747,0,40.03,-66.91,379.85,15.05,22.82,-172.54
83.800,0,41.98,-66.53,377.06,15.02,22.04,-170.68
83.854,0,42.64,-65.99,375.55,15.30,22.76,-170.91
83.908,0,44.64,-66.05,377.06,14.48,19.93,-172.04
83.960,0,46.11,-64.60,377.47,14.70,17.88,-171.33
84.012,0,46.64,-65.27,376.83,15.14,20.96,-172.22
84.067,0,46.33,-65.21,376.42,15.44,21.99,-172.54
84.121,0,46.17,-66.73,377.49,15.37,22.26,-172.54
84.176,0,46.48,-66.99,379.74,15.37,20.87,-172.08
84.228,0,47.64,-67.03,381.98,14.87,19.95,-172.54
84.281,0,48.82,-67.09,381.40,15.25,21.75,-172.84
84.336,0,50.33,-67.61,383.76,14.31,18.56,-174.23
84.389,0,52.02,-67.80,382.33,14.64,18.00,-173.44
84.444,0,54.06,-67.01,382.88,14.67,17.88,-173.43
84.499,0,56.17,-65.14,380.55,15.93,20.46,-173.45
84.552,0,56.62,-64.57,379.89,15.91,20.48,-173.97
84.605,0,56.80,-64.59,380.02,16.27,21.78,-173.73
84.659,0,57.30,-64.65,380.64,16.04,20.33,-174.12
84.712,0,57.92,-64.80,380.04,16.64,21.53,-173.54
84.765,0,58.40,-64.65,379.21,16.63,22.23,-174.95
84.816,0,58.64,-64.25,380.12,16.25,20.27,-175.25
84.871,0,58.89,-64.13,380.57,16.17,20.33,-174.78
84.924,0,59.27,-64.30,382.02,16.35,21.33,-174.06
84.977,0,58.83,-64.91,382.39,15.95,19.43,-174.67
85.031,0,58.33,-65.20,381.27,16.28,20.34,-173.77
85.089,0,58.20,-65.22,383.18,16.27,19.73,-174.62
85.143,0,58.31,-64.50,382.91,16.28,20.62,-174.38
85.204,0,58.83,-64.60,383.96,16.21,19.25,-176.54
85.264,0,58.96,-64.97,381.92,16.83,21.40,-174.12
85.320,0,59.51,-65.36,384.10,15.97,18.18,-176.03
85.373,0,59.72,-65.43,382.53,16.38,20.40,-176.03
85.426,0,59.69,-65.07,381.67,16.35,20.89,-174.76
85.480,0,59.72,-64.47,382.06,15.91,19.08,-175.68
85.533,0,60.27,-64.20,382.37,15.96,18.43,-174.82
85.587,0,60.59,-63.91,381.20,16.85,20.57,-174.69
85.646,0,60.24,-64.37,381.09,16.91,21.67,-174.24
85.700,0,59.98,-64.40,381.28,16.62,20.91,-174.77
85.753,0,59.51,-64.41,381.39,16.60,20.81,-174.77
85.809,0,59.82,-64.19,382.72,16.84,21.09,-174.14
85.863,0,60.20,-64.54,382.83,16.33,19.66,-175.14
85.918,0,60.86,-65.15,383.98,16.18,18.23,-174.64
85.971,0,60.65,-64.75,382.24,16.62,20.17,-174.62
86.025,0,60.92,-63.96,381.29,16.60,20.30,-173.78
86.078,0,60.92,-63.93,380.99,16.75,20.91,-174.10
86.131,0,61.23,-63.68,381.62,16.71,19.96,-174.95
86.183,0,61.67,-63.82,382.27,16.53,19.00,-176.04
86.236,0,61.14,-64.31,381.17,16.98,21.38,-175.64
86.289,0,60.97,-64.37,381.22,16.52,21.25,-175.50
86.343,0,60.69,-64.43,381.59,16.08,19.87,-175.91
86.394,0,60.83,-64.32,382.43,16.29,19.30,-176.13
86.448,0,61.23,-64.17,383.52,16.33,19.81,-174.72
86.501,0,61.39,-64.02,382.80,16.24,18.96,-176.08
86.554,0,61.40,-64.33,382.08,16.35,19.08,-175.82
86.608,0,61.63,-64.03,380.59,16.75,20.10,-175.37
86.660,0,61.83,-63.67,381.78,16.69,19.22,-175.35
86.716,0,61.36,-63.65,381.41,16.93,20.67,-174.76
86.769,0,61.37,-64.09,383.27,16.59,20.20,-175.61
86.824,0,60.68,-64.50,382.44,16.48,20.36,-175.40
86.879,0,60.03,-64.65,382.40,16.66,21.34,-174.81
86.933,0,60.12,-65.13,383.79,16.00,19.13,-175.62
86.985,0,60.01,-64.90,383.62,16.33,19.60,-174.63
87.039,0,60.28,-64.45,382.98,16.41,19.85,-175.33
87.096,0,60.49,-64.64,383.76,16.22,18.70,-175.54
87.147,0,60.11,-64.54,381.70,16.79,21.06,-174.96
87.206,0,59.99,-64.37,381.00,16.76,21.48,-175.02
87.278,0,60.11,-64.11,382.10,16.63,20.46,-174.77
87.356,0,60.21,-64.03,382.67,16.45,20.25,-175.46
87.449,0,59.51,-64.37,381.11,16.74,21.39,-175.02
87.527,0,59.46,-64.53,382.58,16.57,19.93,-174.64
87.600,0,59.05,-64.44,381.94,16.32,20.31,-175.25
87.653,0,58.91,-64.28,383.09,16.37,19.64,-173.96
87.706,0,58.05,-64.50,382.76,16.55,20.44,-175.64
87.760,0,57.16,-65.99,386.82,15.91,18.49,-175.00
87.813,0,56.65,-65.66,385.03,16.41,20.40,-173.83
87.868,0,57.24,-65.23,383.64,16.13,18.56,-175.45
87.923,0,58.05,-64.64,382.61,16.37,19.40,-174.90
87.978,0,60.36,-64.26,384.94,16.38,18.42,-175.26
88.032,0,59.99,-63.93,381.41,16.59,20.89,-174.83
88.086,0,60.36,-64.09,382.27,16.53,19.57,-175.60
88.139,0,60.51,-63.60,381.76,16.45,19.12,-173.84
88.190,0,60.29,-63.22,380.21,16.74,20.43,-173.63
88.243,0,60.74,-63.02,380.19,16.56,20.17,-175.32
88.296,0,61.20,-62.99,380.20,16.48,19.36,-176.21
88.348,0,60.72,-62.79,380.31,16.57,19.01,-175.43
88.402,0,59.80,-62.56,378.66,16.43,20.43,-174.92
88.454,0,58.55,-62.32,377.35,16.62,20.20,-174.42
88.509,0,58.19,-62.11,377.71,16.68,19.03,-173.99
88.561,0,58.08,-61.85,377.57,16.58,20.10,-174.48
88.614,0,58.11,-61.54,376.53,16.73,20.25,-175.66
88.666,0,58.20,-61.72,377.03,16.89,19.65,-174.86
88.718,0,58.27,-61.46,377.79,16.67,18.58,-174.49
88.771,0,57.47,-61.01,376.33,16.63,18.97,-173.57
88.823,0,56.15,-60.22,374.15,16.61,18.97,-173.49
88.875,0,54.11,-58.70,373.04,16.40,17.76,-172.38
88.929,0,50.41,-56.62,370.85,14.87,12.77,-173.19
88.983,0,45.47,-53.66,365.43,14.11,9.97,-173.08
89.038,0,40.96,-50.15,359.11,15.00,12.13,-166.31
89.091,0,34.91,-44.72,347.32,18.29,20.79,-164.16
89.145,0,34.46,-44.14,345.89,18.99,21.20,-163.52
89.196,0,32.19,-41.09,342.03,19.98,23.32,-163.03
89.252,0,28.88,-39.41,337.62,21.26,26.35,-161.86
89.305,0,25.80,-37.99,335.17,21.82,26.74,-159.42
89.358,0,24.68,-38.10,335.08,20.88,23.87,-157.86
89.411,0,25.61,-38.73,336.04,20.16,24.34,-159.17
89.470,0,26.62,-39.15,337.91,19.34,22.12,-159.81
89.532,0,26.16,-38.64,337.23,18.73,20.44,-158.45
89.586,0,25.10,-37.72,335.38,18.72,20.48,-158.11
89.638,0,23.78,-36.37,333.29,19.34,21.89,-157.45
89.691,0,23.24,-34.96,332.02,20.14,22.41,-156.58
89.744,0,23.07,-34.95,332.19,20.31,23.41,-157.32
89.798,0,23.59,-35.11,333.21,20.40,22.21,-157.39
89.850,0,23.17,-35.02,332.18,19.69,21.38,-156.79
89.906,0,22.64,-34.90,331.62,19.69,21.94,-156.35
89.960,0,23.00,-34.37,330.93,19.87,22.21,-156.59
90.012,0,23.41,-34.43,331.19,19.48,21.28,-156.37
90.066,0,23.60,-34.44,331.99,19.40,20.11,-156.02
90.120,0,23.34,-34.28,331.64,19.43,21.05,-156.94
90.174,0,22.43,-33.95,330.90,19.92,21.56,-156.91
90.228,0,21.78,-33.74,330.06,20.27,21.97,-156.13
90.279,0,21.37,-33.74,330.07,20.26,21.90,-156.16
90.332,0,21.16,-33.93,330.91,19.89,22.29,-156.48
90.385,0,20.92,-34.40,331.86,19.72,22.01,-156.80
90.441,0,20.41,-34.43,331.86,19.62,21.07,-156.29
90.493,0,20.11,-33.82,330.04,20.02,21.98,-155.74
90.546,0,21.28,-33.88,330.66,20.43,23.03,-156.86
90.599,0,21.69,-33.92,331.11,20.10,22.67,-156.97
90.652,0,22.17,-34.35,331.75,19.64,22.27,-157.08
90.708,0,22.81,-34.40,331.46,20.20,22.96,-157.21
90.761,0,22.89,-35.13,333.02,19.94,22.27,-157.18
90.813,0,22.95,-35.51,333.02,19.96,22.51,-157.52
90.866,0,23.48,-35.99,333.62,19.62,22.10,-157.73
90.918,0,23.58,-36.06,334.00,19.53,20.93,-157.10
90.971,0,24.94,-36.00,333.42,19.91,22.24,-158.21
91.024,0,25.16,-35.71,333.92,19.59,21.15,-157.77
91.077,0,24.76,-35.25,331.92,20.05,22.67,-157.74
91.131,0,24.78,-34.89,332.70,19.88,21.92,-157.21
91.186,0,24.98,-34.85,332.72,20.39,22.30,-156.94
91.241,0,25.37,-34.52,332.97,19.96,22.19,-157.48
91.294,0,25.55,-34.10,331.88,20.10,22.11,-157.91
91.348,0,25.07,-33.84,331.73,20.24,21.59,-156.84
91.401,0,24.83,-33.88,330.95,20.33,22.33,-157.02
91.454,0,24.62,-33.70,331.91,20.23,21.11,-156.83
91.507,0,24.13,-32.88,331.19,20.44,21.24,-156.42
91.560,0,24.12,-32.74,329.44,20.97,22.99,-157.02
91.620,0,24.91,-32.39,330.34,21.23,23.03,-157.51
91.684,0,25.19,-32.56,330.77,21.00,21.58,-156.81
91.736,0,25.04,-31.99,329.16,20.86,22.40,-157.01
91.790,0,24.12,-32.02,328.95,21.00,23.47,-156.85
91.844,0,23.20,-31.66,328.86,21.28,24.14,-157.17
91.898,0,22.55,-31.36,328.48,21.63,23.92,-156.77
91.950,0,22.59,-30.92,328.26,21.53,23.80,-156.62
92.003,0,22.32,-29.49,325.67,22.48,24.46,-155.67
92.057,0,22.34,-29.41,325.31,22.44,24.45,-156.15
92.130,0,21.51,-28.97,324.85,22.81,25.76,-156.15
92.183,0,21.47,-28.68,324.80,22.93,24.56,-155.13
92.238,0,21.59,-28.68,325.53,22.31,23.78,-155.05
92.293,0,21.49,-28.62,325.05,22.46,24.93,-155.92
92.347,0,21.66,-28.30,324.49,22.65,24.40,-155.56
92.403,0,22.99,-27.67,322.83,23.39,25.75,-155.16
92.456,0,25.05,-26.70,323.37,22.99,24.34,-155.29
92.511,0,27.05,-26.77,323.32,23.67,24.39,-155.60
92.565,0,27.64,-26.65,323.60,23.26,24.34,-156.06
92.618,0,28.20,-26.85,323.49,23.18,24.26,-155.91
92.672,0,28.75,-26.57,323.65,22.98,23.01,-155.17
92.726,0,29.21,-26.21,323.58,23.02,22.73,-155.00
92.779,0,29.59,-25.52,323.42,23.16,23.49,-155.84
92.833,0,29.51,-25.30,322.65,23.29,23.69,-155.66
92.886,0,29.34,-25.17,322.06,23.91,24.13,-155.75
92.941,0,29.47,-25.21,322.84,23.76,23.45,-155.35
92.993,0,29.15,-25.51,323.23,23.55,23.95,-155.97
93.048,0,28.86,-25.53,323.41,23.51,23.89,-156.13
93.102,0,28.59,-25.38,322.83,23.33,24.21,-156.14
93.155,0,28.66,-25.04,322.83,23.05,23.44,-155.26
93.208,0,29.14,-25.18,322.76,23.57,24.38,-156.06
93.262,0,29.59,-25.12,322.62,24.01,24.45,-155.91
93.315,0,30.40,-24.85,322.97,24.15,23.95,-155.94
93.369,0,30.69,-24.70,322.31,23.87,24.21,-155.84
93.421,0,31.28,-24.54,323.36,23.57,22.92,-155.10
93.476,0,31.68,-24.63,322.89,23.69,23.50,-155.58
93.529,0,32.05,-25.01,323.30,23.43,22.89,-155.62
93.585,0,32.24,-24.99,323.68,23.60,22.83,-155.47
93.637,0,32.54,-24.30,322.69,24.02,22.97,-155.15
93.694,0,32.84,-24.15,322.62,23.91,22.97,-155.27
93.756,0,33.18,-24.05,322.16,24.16,24.01,-156.09
93.813,0,33.80,-23.96,322.51,24.23,23.32,-155.63
93.866,0,34.22,-23.86,322.57,23.86,23.01,-155.56
93.919,0,37.00,-22.11,320.20,24.28,23.60,-155.55
93.973,0,38.52,-21.62,319.33,24.64,23.81,-155.79
94.029,0,39.29,-21.54,319.65,24.67,22.93,-156.05
94.083,0,39.45,-21.68,320.09,24.81,23.23,-156.07
94.136,0,39.45,-21.81,319.82,24.81,23.82,-155.71
94.189,0,39.85,-21.64,319.90,24.47,22.30,-155.36
94.244,0,40.67,-21.25,319.64,24.54,22.82,-155.90
94.297,0,41.67,-20.43,318.74,25.06,22.55,-155.30
94.350,0,42.59,-19.77,318.80,24.85,23.14,-156.31
94.407,0,42.99,-18.66,317.62,25.27,22.11,-154.85
94.460,0,42.29,-16.82,316.96,25.19,21.46,-154.96
94.514,0,41.86,-16.50,316.52,24.90,21.94,-155.26
94.566,0,40.80,-15.84,315.96,24.35,20.90,-154.89
94.621,0,38.25,-14.39,314.04,23.51,20.21,-155.75
94.676,0,32.35,-9.06,306.98,21.89,17.61,-153.50
94.730,0,26.35,-2.70,298.01,22.07,18.30,-150.65
94.784,0,20.35,5.90,286.57,25.28,22.34,-148.95
94.838,0,19.26,7.50,284.27,26.25,22.42,-148.01
94.893,0,18.03,8.72,281.68,26.58,23.56,-148.18
94.949,0,18.67,7.90,282.52,26.82,23.10,-149.17
95.003,0,18.82,6.62,283.77,26.24,22.96,-149.25
95.058,0,18.79,4.43,285.49,24.94,22.26,-148.99
95.113,0,22.03,0.47,291.09,24.24,21.09,-150.08
95.168,0,25.51,-4.08,297.70,23.48,20.81,-152.20
95.222,0,30.72,-11.30,306.95,22.17,18.73,-154.23
95.276,0,34.28,-16.19,314.70,21.63,18.68,-157.82
95.331,0,41.48,-25.53,329.55,19.94,16.36,-161.80
95.384,0,50.60,-35.29,348.04,18.23,12.14,-167.24
95.437,0,58.81,-45.65,364.63,17.40,15.12,-177.20
95.495,0,64.99,-52.77,381.86,17.11,15.18,-179.48
95.550,0,72.98,-60.79,414.67,16.85,13.08,-176.53
95.604,0,80.95,-71.22,455.77,14.94,3.80,-175.11
95.659,0,81.88,-71.63,458.48,14.91,0.63,-175.41
95.713,0,85.55,-73.93,476.69,15.23,-1.71,-179.80
95.767,0,86.14,-76.80,497.43,14.82,-4.70,175.80
95.829,0,84.78,-77.79,511.14,15.22,-7.25,172.69
95.891,0,82.68,-78.14,519.55,15.06,-12.40,171.71
95.946,0,81.23,-78.10,523.82,15.21,-13.03,170.06
96.002,0,79.62,-77.91,539.32,16.03,-17.26,167.44
96.060,0,77.89,-76.57,555.72,17.82,-22.37,163.93
96.060,34,121.27,-547.49,2193.97,14.71,-1.51,-81.75
96.118,0,78.67,-76.02,562.11,18.14,-23.22,162.78
96.176,0,79.37,-74.84,567.61,28.90,30.44,-138.62
96.232,0,80.08,-73.98,572.80,29.20,31.30,-137.63
96.290,0,82.66,-74.64,576.62,19.10,-21.75,160.19
96.348,0,82.66,-73.91,576.65,19.15,-22.59,159.77
96.404,0,82.67,-74.21,575.40,19.79,-22.41,159.37
96.460,0,81.17,-73.40,576.71,29.40,31.49,-137.55
96.517,0,80.73,-72.81,574.28,29.86,32.12,-137.09
96.572,0,81.47,-73.10,579.48,29.62,31.20,-136.64
96.632,0,81.94,-73.05,578.25,30.06,31.58,-136.69
96.689,0,83.89,-73.36,579.50,19.78,-23.01,159.43
96.747,0,84.14,-73.37,578.04,19.72,-22.75,159.03
96.804,0,83.40,-72.04,578.14,30.26,31.58,-136.27
96.864,0,83.40,-71.54,580.79,30.32,32.12,-136.04
96.921,0,84.10,-70.69,585.10,30.86,32.37,-135.24
96.978,0,84.88,-69.29,588.06,31.67,33.28,-135.00
97.034,0,86.04,-68.24,590.94,32.88,33.73,-133.81
97.092,0,87.32,-67.70,590.75,34.10,34.74,-134.41
97.150,0,87.98,-69.12,589.31,33.44,34.16,-135.02
97.208,0,86.74,-69.74,585.32,32.59,32.96,-134.69
97.267,0,87.27,-70.85,583.69,31.97,32.83,-135.33
97.324,0,88.55,-71.98,580.36,20.09,-21.74,158.27
97.382,0,88.45,-72.75,577.69,19.95,-21.73,158.84
97.440,0,89.58,-74.35,572.21,19.34,-21.54,160.93
97.497,0,87.95,-74.92,568.11,28.34,29.98,-138.72
97.554,0,87.57,-75.06,565.68,28.30,30.62,-139.40
97.612,0,88.73,-75.95,564.83,18.46,-18.48,161.20
97.670,0,88.57,-75.73,562.58,27.35,28.78,-139.58
97.726,0,88.91,-76.04,560.12,27.35,29.57,-140.29
97.783,0,88.95,-76.58,555.08,17.53,-19.20,164.32
97.839,0,88.47,-76.52,553.85,27.12,28.94,-140.61
97.895,0,89.93,-76.84,552.22,17.19,-18.01,164.47
97.955,0,90.26,-76.49,552.14,17.66,-17.72,163.49
98.020,0,89.46,-75.93,553.41,26.43,28.70,-140.56
98.076,0,91.32,-77.17,554.66,17.27,-18.68,165.16
98.133,0,91.04,-77.04,552.39,17.62,-18.48,164.79
98.188,0,90.55,-76.59,551.37,27.71,30.44,-141.76
98.245,0,90.55,-76.59,551.37,27.71,30.44,-141.76
98.301,0,94.96,-75.79,549.77,17.74,-17.99,165.01
98.357,0,98.03,-74.46,553.27,18.20,-17.59,164.25
98.413,0,99.54,-73.47,552.19,18.61,-17.81,164.09
98.470,0,100.25,-74.48,554.57,18.69,-17.67,165.17
98.526,0,98.38,-74.23,552.43,28.78,30.84,-141.41
98.581,0,97.26,-74.24,548.62,28.81,31.16,-141.20
98.639,0,97.55,-74.26,548.75,28.60,30.77,-141.54
98.696,0,99.35,-74.80,548.42,18.61,-17.94,165.27
98.753,0,101.19,-74.03,548.33,18.40,-17.45,166.00
98.808,0,101.84,-73.88,547.06,18.36,-16.72,165.81
98.864,0,101.79,-73.79,545.76,18.49,-17.78,165.96
98.922,0,101.74,-73.53,544.50,18.65,-18.73,166.00
98.981,0,102.53,-74.02,546.87,18.32,-17.56,167.07
99.039,0,102.10,-74.04,546.96,18.78,-17.76,165.86
99.096,0,101.36,-73.81,543.36,18.38,-18.24,166.27
99.155,0,101.35,-73.37,546.15,28.56,30.57,-141.79
99.212,0,102.77,-74.00,546.68,18.31,-17.99,166.84
99.268,0,103.18,-73.68,545.54,18.69,-18.34,166.69
99.325,0,103.50,-73.48,544.48,18.88,-17.53,166.05
99.383,0,103.34,-72.70,544.56,29.08,31.88,-142.03
99.435,0,104.38,-73.29,543.01,18.82,-18.05,166.77
99.494,0,104.51,-73.24,543.21,19.05,-17.47,166.56
99.547,0,104.08,-72.80,544.65,28.86,30.91,-142.16
99.601,0,104.99,-72.66,540.66,19.17,-17.34,166.64
99.655,0,106.15,-72.56,543.07,19.08,-16.81,166.75
99.710,0,106.38,-72.54,542.90,19.08,-17.24,166.53
99.764,0,105.77,-71.81,543.41,29.26,30.92,-142.10
99.816,0,105.77,-71.81,543.41,29.26,30.92,-142.10
99.870,0,106.60,-72.15,543.13,19.30,-17.10,166.11
99.924,0,106.15,-71.77,541.70,19.23,-18.29,166.60
99.978,0,106.84,-71.64,546.73,19.24,-17.86,166.19
100.037,0,106.83,-70.96,548.18,19.82,-17.65,165.47
100.101,0,105.48,-70.25,549.64,19.92,-18.42,163.97
100.158,0,105.04,-70.32,555.96,20.24,-19.02,162.97
100.212,0,102.48,-68.85,558.36,21.22,-22.11,162.11
100.266,0,101.69,-69.36,563.51,21.76,-23.17,161.38
100.320,0,100.78,-69.75,563.43,21.60,-24.92,162.91
100.374,0,100.22,-70.00,561.24,21.54,-26.02,163.30
100.428,0,99.30,-70.15,564.53,35.89,37.35,-137.97
100.482,0,99.75,-71.34,563.62,21.69,-27.16,164.12
100.535,0,99.95,-71.11,557.45,21.33,-27.33,165.26
100.589,0,100.03,-71.10,554.75,35.44,37.29,-139.09
100.647,0,102.87,-72.17,549.52,20.98,-25.88,168.01
100.704,0,107.76,-70.87,534.00,20.26,-23.54,170.83
100.762,0,112.34,-69.58,520.86,19.94,-21.90,175.04
100.820,0,118.23,-67.24,501.08,19.52,-16.60,-179.85
100.876,0,119.44,-66.97,495.41,19.56,-12.81,-178.79
100.932,0,119.87,-66.22,487.62,19.64,-6.14,-179.67
100.989,0,121.06,-65.46,481.06,19.80,1.50,-178.72
101.046,0,120.33,-64.13,470.16,20.65,10.32,176.92
101.101,0,119.39,-63.35,466.21,20.38,11.60,174.63
101.158,0,118.35,-64.59,468.77,20.39,10.00,176.14
101.213,0,117.00,-66.58,472.24,19.89,6.50,-179.76
101.266,0,113.56,-68.06,469.95,18.71,2.11,-176.85
101.320,0,112.00,-68.47,467.20,18.23,0.10,-173.76
101.373,0,109.68,-68.36,460.42,17.83,-2.19,-171.32
101.427,0,107.70,-68.67,455.36,17.06,-1.12,-166.03
101.482,0,100.07,-70.59,444.95,15.77,-1.34,-164.51
101.534,0,94.43,-70.88,432.12,19.13,18.07,-173.49
101.587,0,88.67,-69.30,414.42,18.13,18.88,-176.47
101.639,0,87.48,-68.32,408.51,18.08,19.18,-179.29
101.692,0,87.71,-66.02,403.69,18.46,21.50,179.92
101.744,0,88.00,-64.65,401.22,19.29,22.70,178.43
101.797,0,87.43,-64.06,399.55,18.91,22.23,177.74
101.849,0,85.66,-64.80,398.32,19.08,21.66,-179.65
101.901,0,83.85,-65.11,396.65,18.84,21.92,-178.47
101.956,0,81.33,-65.19,395.09,18.17,20.71,-179.22
102.008,0,77.58,-65.07,391.13,17.92,18.84,-178.43
102.060,0,73.40,-64.69,387.32,17.56,20.19,-176.62
102.112,0,70.33,-64.59,384.41,17.41,19.63,-176.76
102.175,0,66.48,-63.81,380.55,18.10,22.10,-173.75
102.241,0,66.04,-62.60,379.95,19.06,25.07,-175.65
102.296,0,66.10,-63.01,380.18,19.04,24.82,-175.56
102.351,0,65.31,-63.80,380.88,18.10,21.54,-174.73
102.406,0,64.60,-63.76,380.04,17.77,21.83,-174.41
102.465,0,63.92,-63.75,380.17,17.23,19.86,-174.57
102.520,0,63.77,-63.46,380.49,17.57,19.93,-172.98
102.578,0,63.25,-62.43,377.80,18.32,22.16,-173.24
102.634,0,62.65,-61.96,377.12,18.03,21.66,-174.33
102.692,0,61.74,-61.21,375.37,19.00,23.36,-172.45
102.748,0,61.96,-60.97,374.28,19.41,24.27,-171.82
102.803,0,62.94,-61.51,376.24,19.03,23.41,-173.18
102.860,0,62.98,-61.65,376.37,18.73,22.63,-173.07
102.915,0,62.61,-61.96,376.88,18.16,21.54,-173.61
102.970,0,61.46,-61.35,375.25,18.02,21.75,-172.66
103.028,0,61.70,-61.48,376.77,17.86,19.91,-173.21
103.085,0,61.70,-60.94,374.05,19.09,23.47,-172.64
103.139,0,62.77,-60.60,374.35,19.19,24.06,-172.87
103.190,0,62.49,-60.66,374.47,18.88,23.72,-172.40
103.293,0,60.71,-60.18,372.22,19.49,23.43,-171.25
103.346,0,60.90,-60.47,372.84,19.15,22.89,-171.93
103.398,0,60.84,-60.31,371.85,19.03,23.64,-171.54
103.452,0,61.38,-60.26,373.03,19.47,23.76,-171.13
103.504,0,61.93,-60.25,373.09,19.46,24.36,-172.06
103.557,0,62.16,-60.12,373.84,18.98,22.52,-172.15
103.610,0,61.30,-59.81,371.16,19.72,24.64,-171.67
103.663,0,61.49,-59.80,371.99,19.79,24.57,-170.90
103.715,0,61.58,-60.44,373.37,19.35,23.38,-171.40
103.768,0,61.55,-60.24,373.14,19.08,23.14,-172.26
103.820,0,61.81,-60.32,373.66,19.12,23.28,-171.82
103.873,0,62.21,-60.05,373.83,19.44,22.92,-171.66
103.926,0,62.31,-59.91,372.07,19.58,24.30,-171.88
103.979,0,61.84,-59.65,371.33,19.59,25.41,-170.88
104.033,0,61.89,-60.02,372.05,19.42,23.98,-171.97
104.085,0,62.16,-60.12,373.84,18.98,22.52,-172.15
104.137,0,62.03,-59.90,372.83,19.31,23.34,-171.88
104.190,0,62.04,-60.16,372.91,19.02,23.64,-172.32
104.246,0,61.89,-59.71,372.07,19.50,23.63,-171.31
104.304,0,61.89,-59.71,372.07,19.50,23.63,-171.31
104.365,0,62.08,-59.89,373.16,19.40,23.29,-171.81
104.419,0,61.96,-59.73,372.49,19.35,23.67,-171.95
104.470,0,61.50,-59.70,372.33,19.47,24.08,-172.23
104.522,0,61.44,-59.46,373.33,19.21,22.78,-171.24
104.574,0,60.77,-59.16,371.33,19.45,24.15,-171.57
104.628,0,60.95,-59.36,372.56,19.37,22.86,-172.00
104.680,0,60.65,-59.11,372.35,19.35,23.25,-171.11
104.732,0,60.83,-58.80,371.40,19.75,24.25,-171.13
104.786,0,61.30,-58.80,371.30,19.77,24.33,-171.13
104.841,0,61.38,-58.58,370.97,19.73,23.72,-171.84
104.893,0,61.50,-58.62,371.22,19.53,23.16,-171.90
104.944,0,61.44,-58.34,370.60,19.79,23.62,-171.57
104.995,0,61.63,-58.40,371.27,19.44,23.09,-172.30
105.047,0,61.78,-58.29,371.51,19.70,22.79,-171.13
105.098,0,61.53,-57.72,368.86,20.13,24.89,-171.16
105.152,0,62.12,-58.00,370.97,19.58,22.64,-171.99
105.203,0,62.48,-57.81,369.95,19.69,23.61,-172.40
105.261,0,62.22,-57.90,369.51,19.60,23.55,-171.87
105.313,0,62.42,-57.73,369.57,19.76,22.92,-171.82
105.366,0,62.75,-57.63,369.53,19.82,24.07,-172.12
105.419,0,62.87,-57.64,369.51,19.74,24.01,-172.47
105.471,0,63.03,-57.65,369.97,19.70,23.22,-172.75
105.524,0,62.76,-57.53,369.36,19.88,24.64,-171.52
105.578,0,62.66,-57.66,369.69,20.18,23.39,-170.25
105.630,0,63.12,-57.54,369.31,19.82,24.63,-171.84
105.683,0,63.41,-57.72,370.46,19.82,23.47,-171.94
105.735,0,63.09,-57.62,369.43,19.90,24.22,-171.78
105.787,0,63.29,-57.84,370.07,19.43,23.45,-172.47
105.845,0,62.75,-57.55,369.50,19.91,23.72,-171.44
105.897,0,63.75,-57.56,369.69,19.79,23.93,-172.08
105.949,0,64.34,-57.66,371.18,19.74,22.41,-172.13
106.001,0,64.23,-57.82,371.88,19.77,21.97,-171.99
106.052,0,63.25,-57.67,369.71,20.00,24.74,-171.97
106.104,0,63.36,-57.62,370.59,19.97,23.70,-171.83
106.156,0,62.19,-58.13,369.81,20.06,24.63,-171.59
106.209,0,61.61,-58.50,369.45,19.72,23.40,-170.47
106.261,0,63.63,-57.64,369.84,20.24,24.65,-171.84
106.314,0,63.99,-57.20,369.87,19.80,21.87,-171.35
106.372,0,64.12,-56.52,368.43,19.18,21.18,-172.00
106.435,0,63.49,-54.56,365.40,20.39,23.36,-170.21
106.492,0,61.31,-53.35,363.42,20.23,21.33,-168.45
106.545,0,58.36,-51.62,359.41,21.35,24.16,-167.23
106.598,0,56.99,-50.51,358.28,22.07,23.99,-166.50
106.653,0,46.81,-44.83,348.78,26.04,30.44,-161.98
106.707,0,40.97,-42.55,345.56,27.79,32.52,-161.08
106.761,0,33.57,-40.29,339.64,28.85,33.66,-157.64
106.813,0,28.55,-35.97,335.01,31.64,36.27,-156.05
106.869,0,22.29,-32.06,327.72,33.71,37.71,-152.59
106.922,0,18.45,-27.30,322.36,35.38,38.12,-150.53
106.979,0,14.46,-22.95,316.31,38.16,39.61,-147.25
107.032,0,13.81,-19.47,313.45,40.05,40.25,-146.05
107.086,0,15.66,-18.10,313.19,39.88,39.50,-146.64
